,serp_cluster,query,Keyword,SERP features,Volume,KD,CPC,Previous traffic,Current traffic,Traffic change,Previous position,Current position,Position change,Previous URL inside,Previous URL,Current URL inside,Current URL,Previous date,Current date
2137,zzz_no_cluster,115 kingsford street pelican north carolina,115 kingsford street pelican north carolina,,50,0,,0.0,,,17.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-03 08:50:34,
2138,zzz_no_cluster,diamond nation leagues,diamond nation leagues,"Sitelinks, People also ask",20,0,,,0.0,,,64.0,New,,,,https://www.bikeleague.org/community,,2023-01-29 20:35:47
2139,zzz_no_cluster,nolo nonprofit bylaws,nolo nonprofit bylaws,"Sitelinks, People also ask",10,24,0.78,0.0,0.0,0.0,40.0,58.0,-18,,https://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,https://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,2022-10-27 06:19:27,2023-02-05 16:42:43
2140,zzz_no_cluster,whens natinal bf day,whens natinal bf day,,100,13,,0.0,,,44.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-02 21:55:06,
2141,zzz_no_cluster,walking company georgetown,walking company georgetown,,20,0,1.14,0.0,,,73.0,,Lost,,https://www.bikeleague.org/content/how-georgetown-shifts-focus-driving-biking-campus,,,2022-11-13 21:50:22,
2142,zzz_no_cluster,insurance for bicycle,insurance for bicycle,"People also ask, Sitelinks, Image pack",200,44,14.53,1.0,0.0,-1.0,15.0,23.0,-8,,https://www.bikeleague.org/content/insurance-clubs-and-organizations,,https://www.bikeleague.org/content/insurance-clubs-and-organizations,2022-10-28 00:58:22,2023-02-06 13:42:18
2143,zzz_no_cluster,bicycle business ideas,bicycle business ideas,"People also ask, Image pack, Videos, Sitelinks",20,1,3.49,,0.0,,,95.0,New,,,Sitelinks,https://www.bikeleague.org/content/it-easier-you-think-apply-bicycle-friendly-business-status-really,,2023-02-03 06:01:10
2144,zzz_no_cluster,adaptive center,adaptive center,"Local pack, Sitelinks, Image pack, Adwords bottom",50,18,,,0.0,,,94.0,New,,,,https://www.bikeleague.org/content/city-reno-adaptive-piloting-adaptive-cycling-center-summer,,2023-02-11 10:34:11
2145,zzz_no_cluster,street bicycle,street bicycle,,1800,40,0.58,0.0,,,83.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-12 15:57:11,
2146,zzz_no_cluster,commuter cyclist,commuter cyclist,"People also ask, Videos, Image pack",60,25,0.39,6.0,5.0,-1.0,4.0,5.0,-1,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-10-28 18:54:43,2023-02-07 16:21:11
2147,zzz_no_cluster,biking in myrtle beach,biking in myrtle beach,,200,7,0.0,0.0,,,65.0,,Lost,,https://www.bikeleague.org/sites/default/files/bfareportcards/BFC_Fall_2020_ReportCard_Myrtle_Beach_SC.pdf,,,2022-11-08 01:05:18,
2148,zzz_no_cluster,may 20th national day,may 20th national day,,150,24,,0.0,,,58.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-05 13:56:51,
2149,zzz_no_cluster,sample 501(c)(7) articles of incorporation,sample 501(c)(7) articles of incorporation,Sitelinks,20,12,,0.0,0.0,0.0,21.0,38.0,-17,,http://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,https://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,2022-11-11 19:16:57,2023-01-30 03:58:25
2150,zzz_no_cluster,3494 bayfield blvd oceanside ny,3494 bayfield blvd oceanside ny,,80,0,,0.0,,,47.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-10-29 01:33:14,
2151,zzz_no_cluster,uni bike,uni bike,,10,0,3.17,0.0,,,40.0,,Lost,,https://www.bikeleague.org/university,,,2022-11-10 03:16:02,
2152,zzz_no_cluster,name brand bicycles,name brand bicycles,,200,47,0.12,0.0,,,84.0,,Lost,,https://www.bikeleague.org/,,,2022-10-27 05:37:53,
2153,zzz_no_cluster,3065 whitfield waterford mi,3065 whitfield waterford mi,Sitelinks,100,0,,,0.0,,,81.0,New,,,,https://www.bikeleague.org/legacy/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,2023-02-08 11:20:37
2154,zzz_no_cluster,when is may 20th,when is may 20th,,250,6,,0.0,,,71.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-02 04:56:04,
2155,zzz_no_cluster,3091 balltown rd bardstown ky,3091 balltown rd bardstown ky,Sitelinks,30,0,,,0.0,,,49.0,New,,,,https://www.bikeleague.org/legacy/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,2023-02-13 16:53:41
2156,zzz_no_cluster,beginner bicycle for adults,beginner bicycle for adults,,90,23,0.69,0.0,,,23.0,,Lost,,https://www.bikeleague.org/content/find-take-class,,,2022-10-21 03:11:05,
2157,zzz_no_cluster,bike 505,bike 505,,150,2,,0.0,,,81.0,,Lost,,https://www.bikeleague.org/content/staff,,,2022-11-11 11:50:37,
2158,zzz_no_cluster,bike lane woodlands texas,bike lane woodlands texas,"Sitelinks, Knowledge panel, People also ask, Image pack",50,2,4.12,0.0,0.0,0.0,54.0,51.0,3,,https://www.bikeleague.org/sites/default/files/bfareportcards/BFC_Fall_2015_ReportCard_The_Woodlands_Township_TX.pdf,,https://www.bikeleague.org/sites/default/files/bfareportcards/BFC_Fall_2015_ReportCard_The_Woodlands_Township_TX.pdf,2022-11-09 23:12:58,2023-01-26 05:44:08
2159,zzz_no_cluster,hate cyclists,hate cyclists,"People also ask, Videos, Image pack",20,9,0.0,,0.0,,,67.0,New,,,,https://www.bikeleague.org/content/facebook-cyclists-hate-group,,2023-02-04 07:51:44
2160,zzz_no_cluster,bicycle shop plano,bicycle shop plano,,90,0,1.18,0.0,,,87.0,,Lost,,https://www.bikeleague.org/community,,,2022-10-26 07:52:06,
2161,zzz_no_cluster,cycling lab,cycling lab,"Local pack, Sitelinks, Image pack",450,9,,2.0,1.0,-1.0,17.0,22.0,-5,,https://www.bikeleague.org/ridesmart,,https://www.bikeleague.org/ridesmart,2022-10-28 08:04:31,2023-02-08 18:45:38
2162,zzz_no_cluster,8695 east broad street reynoldsburg ohio,8695 east broad street reynoldsburg ohio,,150,0,0.0,0.0,,,65.0,,Lost,,https://www.bikeleague.org/legacy/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-14 12:06:56,
2163,zzz_no_cluster,national bicycle challenge,national bicycle challenge,"Sitelinks, People also ask, Image pack, Video preview",40,6,,,14.0,,,1.0,New,,,,https://www.bikeleague.org/content/national-bike-challenge,,2023-02-08 00:03:34
2164,zzz_no_cluster,bicycle link savannah ga,bicycle link savannah ga,"Sitelinks, Knowledge panel, People also ask, Image pack",30,0,0.0,,0.0,,,20.0,New,,,,https://www.bikeleague.org/bfa/search/map?bfaq=Savannah%2C+Georgia,,2023-02-07 21:09:20
2165,zzz_no_cluster,what is considered a heavy motorcycle,what is considered a heavy motorcycle,,40,1,,0.0,,,89.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-09 20:42:58,
2166,zzz_no_cluster,tvca,tvca,,450,0,0.0,0.0,,,36.0,,Lost,,https://www.bikeleague.org/content/meet-our-bikes-count-winner-part-1-treasure-valley-cycling-alliance,,,2022-11-03 16:14:06,
2167,zzz_no_cluster,bike clinic jacksonville fl,bike clinic jacksonville fl,,50,0,,0.0,,,58.0,,Lost,,https://www.bikeleague.org/content/find-take-class,,,2022-10-21 05:20:22,
2168,zzz_no_cluster,anthony trimble bike,anthony trimble bike,"Image pack, Sitelinks",250,0,,0.0,0.0,0.0,24.0,54.0,-30,,https://www.bikeleague.org/sites/default/files/american_bicyclist_marapr10.pdf,,https://www.bikeleague.org/sites/default/files/american_bicyclist_marapr10.pdf,2022-11-14 17:07:49,2023-01-30 16:31:38
2169,zzz_no_cluster,american bicycle company,american bicycle company,"Local teaser, People also ask, Image pack, Sitelinks",150,27,0.59,,0.0,,,54.0,New,,,,https://www.bikeleague.org/,,2023-02-02 18:30:52
2170,zzz_no_cluster,ride the drive 2021,ride the drive 2021,,150,6,,0.0,,,43.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-11 20:29:04,
2171,zzz_no_cluster,biker businesses,biker businesses,"Sitelinks, People also ask",20,12,,0.0,0.0,0.0,25.0,15.0,10,,https://www.bikeleague.org/business,,https://www.bikeleague.org/business,2022-10-25 15:11:43,2023-02-04 10:20:26
2172,zzz_no_cluster,brown bike farms,brown bike farms,"Thumbnail, Sitelinks, Knowledge panel, Image pack",60,0,,,0.0,,,62.0,New,,,,https://www.bikeleague.org/sites/default/files/ab_nov_dec_2012.pdf,,2023-02-11 04:32:50
2173,zzz_no_cluster,american motorcycle inst,american motorcycle inst,"Adwords top, Adwords sitelink, Sitelinks, Knowledge panel, Image pack",50,0,13.46,,0.0,,,79.0,New,,,,https://www.bikeleague.org/university,,2023-02-03 17:20:39
2174,zzz_no_cluster,west town bikes,west town bikes,,350,0,1.47,0.0,,,86.0,,Lost,,https://www.bikeleague.org/blog/category/research/rumble-strips?page=154,,,2022-11-02 18:33:17,
2175,zzz_no_cluster,john crehan lacrosse,john crehan lacrosse,"Video preview, Image pack, Sitelinks",20,0,,0.0,0.0,0.0,84.0,49.0,35,,https://www.bikeleague.org/sites/default/files/March-April2013-forweb.pdf,,https://www.bikeleague.org/sites/default/files/March-April2013-forweb.pdf,2022-10-29 16:40:18,2023-02-08 08:00:05
2176,zzz_no_cluster,"6262 oh 245, north lewisburg, oh 43060.","6262 oh 245, north lewisburg, oh 43060.",,10,0,,0.0,,,54.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-10-29 03:05:09,
2177,zzz_no_cluster,15 mile bike commute,15 mile bike commute,"People also ask, Videos",10,1,0.0,0.0,0.0,0.0,92.0,64.0,28,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,2022-11-07 22:41:08,2023-01-23 20:29:04
2178,zzz_no_cluster,92255,92255,,50,0,0.0,0.0,,,84.0,,Lost,,https://www.bikeleague.org/bfa/search/map?bfaq=92255&centroid=001G000000tq9qBIAQ,,,2022-10-26 17:15:03,
2179,zzz_no_cluster,1 motorcycle clubs in washington state,1 motorcycle clubs in washington state,,20,12,,0.0,,,70.0,,Lost,,http://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,,2022-11-09 06:07:41,
2180,zzz_no_cluster,what is a 501c,what is a 501c,,900,56,2.78,0.0,,,59.0,,Lost,,http://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,,2022-11-08 04:16:10,
2181,zzz_no_cluster,wais vogelstein,wais vogelstein,"Sitelinks, Local pack, Image pack",80,9,0.0,0.0,0.0,0.0,67.0,70.0,-3,,https://www.bikeleague.org/content/corporate-membership,,https://www.bikeleague.org/content/corporate-membership,2022-10-24 20:20:53,2023-02-03 12:20:52
2182,zzz_no_cluster,i bike,i bike,"Thumbnail, Local teaser, People also ask, Image pack, Sitelinks, Video preview",150,12,0.71,0.0,0.0,0.0,41.0,57.0,-16,,https://www.bikeleague.org/,,https://www.bikeleague.org/,2022-10-27 03:57:15,2023-02-08 18:28:18
2183,zzz_no_cluster,american megazine,american megazine,"Sitelinks, People also ask, Knowledge panel, Tweet box",50,45,0.64,0.0,0.0,0.0,65.0,75.0,-10,,https://www.bikeleague.org/americanbicyclist,,https://www.bikeleague.org/americanbicyclist,2022-11-11 23:48:18,2023-01-27 18:05:51
2184,zzz_no_cluster,1e+5,1e+5,,40,1,,0.0,,,52.0,,Lost,,https://www.bikeleague.org/5-Es,,,2022-11-12 15:39:31,
2185,zzz_no_cluster,online qbp,online qbp,,40,4,0.0,0.0,,,62.0,,Lost,,https://www.bikeleague.org/content/bipoc-lci-scholarships,,,2022-10-31 00:49:39,
2186,zzz_no_cluster,florida bike week 2021 dates,florida bike week 2021 dates,,100,50,,0.0,,,94.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-06 16:00:14,
2187,zzz_no_cluster,bif infrastructure,bif infrastructure,,150,57,,0.0,,,41.0,,Lost,,https://www.bikeleague.org/content/whats-infrastructure-package-bikes,,,2022-11-02 23:33:38,
2188,zzz_no_cluster,spin class certification online,spin class certification online,"Sitelinks, People also ask, Videos, Video preview",20,17,1.86,0.0,0.0,0.0,28.0,32.0,-4,,https://www.bikeleague.org/content/become-instructor,,https://www.bikeleague.org/content/become-instructor,2022-10-30 23:10:10,2023-02-10 17:27:54
2189,zzz_no_cluster,dirt rag magazine coupon code,dirt rag magazine coupon code,,10,0,1.45,0.0,,,23.0,,Lost,,https://www.bikeleague.org/sites/default/files/LAB_bike%20club%20member%20benefits_0.pdf,,,2022-11-12 19:46:33,
2190,zzz_no_cluster,501(c)(7) application,501(c)(7) application,"Sitelinks, People also ask, Image pack",20,10,,0.0,0.0,0.0,46.0,57.0,-11,,https://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,https://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,2022-10-29 13:52:45,2023-02-09 23:13:08
2191,zzz_no_cluster,public transportation tax credit,public transportation tax credit,"People also ask, Sitelinks, Image pack",20,20,0.0,,0.0,,,39.0,New,,,,https://www.bikeleague.org/content/bicycle-commuter-benefit,,2023-02-04 03:12:37
2192,zzz_no_cluster,fort collins bike park,fort collins bike park,,30,1,,0.0,,,69.0,,Lost,,https://www.bikeleague.org/content/fort-collins-10-steps-diamond-bfc-status,,,2022-11-08 04:33:11,
2193,zzz_no_cluster,tour de france leadership board,tour de france leadership board,"Featured snippet, Sitelinks, People also ask, Image pack, Video preview",20,16,,,0.0,,,56.0,New,,,,https://www.bikeleague.org/sites/default/files/ab_nov_dec_2012.pdf,,2023-01-31 19:31:25
2194,zzz_no_cluster,bicycles for commuting,bicycles for commuting,"People also ask, Shopping results, Thumbnail, Sitelinks, Image pack",40,46,0.83,0.0,0.0,0.0,16.0,18.0,-2,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-10-25 03:34:00,2023-02-04 07:21:40
2195,zzz_no_cluster,what day is may 1 2022,what day is may 1 2022,,350,7,,0.0,,,34.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-06 02:04:19,
2196,zzz_no_cluster,what does bfc mean,what does bfc mean,"Featured snippet, People also ask, Sitelinks, Image pack",30,1,0.0,0.0,0.0,0.0,55.0,28.0,27,,https://www.bikeleague.org/content/new-platinum-new-gold-bicycle-friendly-communities,,https://www.bikeleague.org/community,2022-10-24 19:52:19,2023-02-03 14:06:56
2197,zzz_no_cluster,how did the bicycle changed the world,how did the bicycle changed the world,,20,31,,0.0,,,82.0,,Lost,,https://www.bikeleague.org/content/mission-and-history,,,2022-10-30 14:28:37,
2198,zzz_no_cluster,bike friendly campus,bike friendly campus,Sitelinks,20,1,,7.0,7.0,0.0,1.0,1.0,,,https://www.bikeleague.org/university,,https://www.bikeleague.org/university,2022-11-12 22:30:32,2023-01-30 20:03:41
2199,zzz_no_cluster,national get up day 2021,national get up day 2021,,300,3,,0.0,,,94.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-10 23:54:58,
2200,zzz_no_cluster,usa cycling org,usa cycling org,"Sitelinks, People also ask, Tweet box",100,60,0.0,0.0,0.0,0.0,52.0,60.0,-8,,https://www.bikeleague.org/,,https://www.bikeleague.org/,2022-11-08 12:23:36,2023-01-24 14:05:54
2201,zzz_no_cluster,biketoworkday.us,biketoworkday.us,,20,49,,2.0,,,4.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-10 00:39:08,
2202,zzz_no_cluster,bikeweek 2021,bikeweek 2021,,30,34,,0.0,,,88.0,,Lost,,https://www.bikeleague.org/content/bike-month-dates-events-0,,,2022-11-01 20:38:56,
2203,zzz_no_cluster,karen pedal,karen pedal,,50,0,,0.0,,,53.0,,Lost,,https://www.bikeleague.org/content/forum-spotlight-karen-bliss,,,2022-11-11 02:56:10,
2204,zzz_no_cluster,friendliest states 2022,friendliest states 2022,"People also ask, Sitelinks",300,21,,0.0,0.0,0.0,30.0,27.0,3,Sitelinks,https://www.bikeleague.org/states,,https://www.bikeleague.org/states,2022-11-05 05:29:29,2023-01-22 20:10:19
2205,zzz_no_cluster,biking to work tips,biking to work tips,"People also ask, Image pack",60,28,0.0,0.0,0.0,0.0,16.0,18.0,-2,,https://www.bikeleague.org/content/commuting,,https://www.bikeleague.org/content/commuting,2022-10-29 03:58:49,2023-02-08 20:29:23
2206,zzz_no_cluster,could roads ride,could roads ride,"Sitelinks, Image pack",100,8,,,0.0,,,20.0,New,,,,https://www.bikeleague.org/content/rules-road-0,,2023-02-14 11:39:44
2207,zzz_no_cluster,2846 monaca dr longs sc,2846 monaca dr longs sc,,40,0,,0.0,,,43.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-01 16:17:18,
2208,zzz_no_cluster,tred bikes,tred bikes,,30,0,,0.0,,,53.0,,Lost,,https://www.bikeleague.org/content/peach-idea-georgia-bikes-provides-summit-scholarships,,,2022-10-31 02:16:16,
2209,zzz_no_cluster,universities becoming businesses,universities becoming businesses,"People also ask, Sitelinks",30,0,,,0.0,,,83.0,New,,,,https://www.bikeleague.org/university,,2023-02-09 06:27:46
2210,zzz_no_cluster,pecos hurley height,pecos hurley height,,60,0,,0.0,,,46.0,,Lost,,https://www.bikeleague.org/sites/default/files/bikeleague/bikeleague.org/programs/bicyclefriendlyamerica/communities/censusdata.pdf,,,2022-11-02 23:47:16,
2211,zzz_no_cluster,how to start a mc club,how to start a mc club,,150,6,0.0,0.0,,,66.0,,Lost,,http://www.bikeleague.org/legacy/members/club/resource_docs/Incorporation%20and%20Tax%20Exempt%20Status%20for%20Bike%20Clubs%20and%20Advocacy%20Organizations.pdf,,,2022-11-07 14:23:22,
2212,zzz_no_cluster,cardin's drive in,cardin's drive in,"Image pack, Knowledge panel",100,0,0.0,,0.0,,,88.0,New,,,,https://www.bikeleague.org/content/senator-ben-cardin-legislator-year,,2023-02-09 19:50:47
2213,zzz_no_cluster,schaumburg bicycle accident lawyer,schaumburg bicycle accident lawyer,,150,0,,0.0,,,57.0,,Lost,,https://www.bikeleague.org/bfa/search/list?bfaq=illinois,,,2022-11-04 12:15:43,
2214,zzz_no_cluster,biking teams,biking teams,"Thumbnail, People also ask, Image pack",90,37,9.74,0.0,4.0,4.0,29.0,7.0,22,,https://www.bikeleague.org/content/bike-clubs,,https://www.bikeleague.org/content/bike-clubs,2022-11-14 15:46:50,2023-01-31 21:47:10
2215,zzz_no_cluster,america tools,america tools,"Adwords top, Adwords sitelink, Sitelinks, Knowledge panel",80,36,0.46,,0.0,,,95.0,New,,,,https://www.bikeleague.org/bfa/toolkit,,2023-02-03 20:56:26
2216,zzz_no_cluster,lambert skate center auburn al,lambert skate center auburn al,,40,0,0.0,0.0,,,86.0,,Lost,,https://www.bikeleague.org/sites/default/files/american_bicyclists_jan_feb10.pdf,,,2022-11-14 05:39:34,
2217,zzz_no_cluster,road leagal,road leagal,,150,18,9.08,0.0,,,77.0,,Lost,,https://www.bikeleague.org/StateBikeLaws,,,2022-11-10 23:15:34,
2218,zzz_no_cluster,people with all their efforts abilities and skills,people with all their efforts abilities and skills,"Featured snippet, People also ask, Sitelinks, Image pack",30,0,,,0.0,,,76.0,New,,,,https://www.bikeleague.org/5-Es,,2023-01-23 14:51:06
2219,zzz_no_cluster,lauren jones priority bicycles,lauren jones priority bicycles,"Featured snippet, Video preview, Sitelinks",60,0,,0.0,0.0,0.0,45.0,39.0,6,,https://www.bikeleague.org/sites/default/files/Summit_Forum_Print_Agenda.pdf,,https://www.bikeleague.org/sites/default/files/Summit_Forum_Print_Agenda.pdf,2022-11-10 20:27:08,2023-01-29 07:54:54
2220,zzz_no_cluster,teach for america 990,teach for america 990,"Sitelinks, Image pack",70,5,9.14,0.0,0.0,0.0,55.0,55.0,,,https://www.bikeleague.org/sites/default/files/LAB%202012%20990-%20Public%20Disclosure%20Copy.pdf,,https://www.bikeleague.org/sites/default/files/LAB%202012%20990-%20Public%20Disclosure%20Copy.pdf,2022-11-10 12:14:01,2023-01-28 09:41:19
